SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,361,70-O-f04-blib.trs,70-O-f04,70-O,F,523.696,526.97,g_218;em_12_215110;n_3210796-n_3210811;p_309;#=es_1_2352849;[0]=ew_0_1170270,es_1_2352849,at each end,'iJ,524.676,525.236,iJ,each,each,524.676,525.236,iJ,i,524.676,525.046,524.861,376,1604,3001,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,362,70-O-f04-blib.trs,70-O-f04,70-O,F,526.97,528.502,g_218;em_12_215209;n_3210811-n_3210819;p_309;#=es_1_2360269;[0]=ew_0_1171280,es_1_2360269,a piece of,'pis,527.21,527.51,pis,piece,piece,527.21,527.51,pis,i,527.32,527.4,527.36,323,1528,2695,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,363,70-O-f04-blib.trs,70-O-f04,70-O,F,589.723,592.912,g_218;em_12_215072;n_3211022-n_3211039;p_309;#=es_1_2352847;[0]=ew_0_1169525,es_1_2352847,we each got,'iJ,592.613,592.823,iJ,each,each,592.613,592.823,iJ,i,592.613,592.693,592.653,345,1382,2812,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,364,70-O-f04-blib.trs,70-O-f04,70-O,F,592.912,595.962,g_218;em_12_214921;n_3211039-n_3211052;p_309;#=es_1_2360266;[0]=ew_0_1168813,es_1_2360266,"a piece, she",'pis,593.572,593.852,pis,piece,"piece,",593.572,593.852,pis,i,593.732,593.792,593.762,367,1438,2685,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,365,70-O-f04-blib.trs,70-O-f04,70-O,F,635.907,639.271,g_218;em_12_215300;n_3211219-n_3211231;p_309;#=es_1_2352851;[0]=ew_0_1173145,es_1_2352851,"same, each plate",'iJ,638.197,638.537,iJ,each,each,638.197,638.537,iJ,i,638.197,638.407,638.302,322,1513,3025,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,366,70-O-f04-blib.trs,70-O-f04,70-O,F,667.498,672.601,g_218;em_12_215233;n_3211352-n_3211372;p_309;#=es_1_2356784;[0]=ew_0_1167786,es_1_2356784,our knees,'niz,671.918,672.308,niz,knees,knees,671.918,672.308,niz,i,672.008,672.198,672.103,291,1399,2957,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,367,70-O-f04-blib.trs,70-O-f04,70-O,F,700.178,703.288,g_218;em_12_215703;n_3211486-n_3211496;p_309;#=es_1_2357502;[0]=ew_0_1172118,es_1_2357502,ate margarine in,'rin,702.048,702.238,m#_@rin,margarine,margarine,701.578,702.238,m#_@rin,i,702.108,702.198,702.153,385,1636,2770,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,368,70-O-f04-blib.trs,70-O-f04,70-O,F,706.891,709.763,g_218;em_12_215687;n_3211513-n_3211523;p_309;#=es_1_2352878;[0]=ew_0_1171749,es_1_2352878,didn't eat eh,'it,708.801,709.011,it,eat,eat,708.801,709.011,it,i,708.801,708.971,708.886,356,1400,2868,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,369,70-O-f04-blib.trs,70-O-f04,70-O,F,713.761,714.847,g_218;em_12_215828;n_3211539-n_3211542;p_309;#=es_1_2357509;[0]=ew_0_1172923,es_1_2357509,it margarine they,'rin,714.361,714.611,m#_@rin,margarine,margarine,713.911,714.611,m#_@rin,i,714.391,714.501,714.446,440,1456,2819,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,370,70-O-f04-blib.trs,70-O-f04,70-O,F,716.608,719.623,g_218;em_12_214748;n_3211552-n_3211563;p_309;#=es_1_2352880;[0]=ew_0_1172419,es_1_2352880,can't eat I,'it,719.148,719.418,it,eat,eat,719.148,719.418,it,i,719.148,719.328,719.238,342,1413,2923,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,371,70-O-f04-blib.trs,70-O-f04,70-O,F,719.623,721.237,g_218;em_12_215446;n_3211563-n_3211569;p_309;#=es_1_2352864;[0]=ew_0_1166258,es_1_2352864,couldn't eat margarine,'it,720.263,720.453,it,eat,eat,720.263,720.453,it,i,720.263,720.423,720.343,367,1592,2791,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,372,70-O-f04-blib.trs,70-O-f04,70-O,F,719.623,721.237,g_218;em_12_215446;n_3211563-n_3211569;p_309;#=es_1_2357495;[0]=ew_0_1168036,es_1_2357495,eat margarine I,'rin,720.863,720.993,m#_@rin,margarine,margarine,720.453,720.993,m#_@rin,i,720.893,720.953,720.923,381,1601,2748,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,373,70-O-f04-blib.trs,70-O-f04,70-O,F,776.003,777.772,g_218;em_12_215432;n_3211800-n_3211809;p_309;#=es_1_2356959;[0]=ew_0_1168231,es_1_2356959,and leave them,'liv,776.803,777.053,liv,leave,leave,776.803,777.053,liv,i,776.883,777.023,776.953,389,1608,2778,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,374,70-O-f04-blib.trs,70-O-f04,70-O,F,873.215,875.199,g_218;em_12_215604;n_3212229-n_3212238;p_309;#=es_1_2360202;[0]=ew_0_1167946,es_1_2360202,the people laugh,'pip,873.325,873.545,pipP,people,people,873.325,873.685,pipP,i,873.385,873.495,873.44,346,1529,2516,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,375,70-O-f04-blib.trs,70-O-f04,70-O,F,906.502,910.466,g_218;em_12_214905;n_3212368-n_3212383;p_309;#=es_1_2358392;[0]=ew_0_1172704,es_1_2358392,didn't need to,'nid,908.132,908.272,nid,need,need,908.132,908.272,nid,i,908.162,908.242,908.202,349,1542,2688,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,376,70-O-f04-blib.trs,70-O-f04,70-O,F,958.983,960.24,g_218;em_12_215835;n_3212586-n_3212593;p_309;#=es_1_2356962;[0]=ew_0_1169437,es_1_2356962,I leave the,'liv,959.373,959.663,liv,leave,leave,959.373,959.663,liv,i,959.453,959.613,959.533,391,1372,2757,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,377,70-O-f04-blib.trs,70-O-f04,70-O,F,1030.116,1034.088,g_218;em_12_215215;n_3212884-n_3212900;p_309;#=es_1_2360206;[0]=ew_0_1169906,es_1_2360206,with people that,'pip,1031.356,1031.636,pipP,people,people,1031.356,1031.776,pipP,i,1031.466,1031.556,1031.511,599,1812,2557,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,378,70-O-f04-blib.trs,70-O-f04,70-O,F,1054.351,1058.021,g_218;em_12_215359;n_3212994-n_3213009;p_309;#=es_1_2353643;[0]=ew_0_1166667,es_1_2353643,tae feed him,'fid,1057.321,1057.621,fid,feed,feed,1057.321,1057.621,fid,i,1057.431,1057.571,1057.501,444,1555,2641,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,379,70-O-f04-blib.trs,70-O-f04,70-O,F,1070.817,1073.169,g_218;em_12_214688;n_3213072-n_3213081;p_309;#=es_1_2352845;[0]=ew_0_1167745,es_1_2352845,pots each potatoes,'iJ,1072.527,1072.867,iJ,each,each,1072.527,1072.867,iJ,i,1072.527,1072.707,1072.617,359,1545,2764,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,380,70-O-f04-blib.trs,70-O-f04,70-O,F,1111.594,1114.94,g_218;em_12_214678;n_3213247-n_3213260;p_309;#=es_1_2352874;[0]=ew_0_1170114,es_1_2352874,eh eat with,'it,1113.234,1113.494,it,eat,eat,1113.234,1113.494,it,i,1113.234,1113.464,1113.349,358,1470,2799,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,381,70-O-f04-blib.trs,70-O-f04,70-O,F,1364.842,1368.005,g_218;em_12_215531;n_3214313-n_6430651;p_309;#=es_1_2362438;[0]=ew_0_1171517,es_1_2362438,"the street, no",'strit,1365.932,1366.502,strit,street,"street,",1365.932,1366.502,strit,i,1366.252,1366.412,1366.332,316,1455,2975,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,382,70-O-f04-blib.trs,70-O-f04,70-O,F,1381.932,1385.395,g_218;em_12_214690;n_3214384-n_3214396;p_309;#=es_1_2364448;[0]=ew_0_1169762,es_1_2364448,at thirteen but,'tin,1384.772,1385.022,T3tin,thirteen,thirteen,1384.392,1385.022,T3tin,i,1384.872,1384.982,1384.927,377,1515,2794,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,383,70-O-f04-blib.trs,70-O-f04,70-O,F,1427.927,1431.015,g_218;em_12_215153;n_3214560-n_3214571;p_309;#=es_1_2360214;[0]=ew_0_1172768,es_1_2360214,"Ross people?', I",'pip,1429.297,1429.557,pipP,people,"people?',",1429.297,1429.737,pipP,i,1429.387,1429.467,1429.427,730,1575,2627,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,384,70-O-f04-blib.trs,70-O-f04,70-O,F,1482.42,1483.952,g_218;em_12_214951;n_3214763-n_3214768;p_309;#=es_1_2356722;[0]=ew_0_1166180,es_1_2356722,and keep clean,'kip,1482.52,1482.83,kip,keep,keep,1482.52,1482.83,kip,i,1482.66,1482.77,1482.715,340,1414,2691,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,385,70-O-f04-blib.trs,70-O-f04,70-O,F,1482.42,1483.952,g_218;em_12_214951;n_3214763-n_3214768;p_309;#=es_1_2351624;[0]=ew_0_1172477,es_1_2351624,keep clean and,'klin,1482.9,1483.46,klin,clean,clean,1482.9,1483.46,klin,i,1483.14,1483.31,1483.225,375,1448,2862,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,386,70-O-f04-blib.trs,70-O-f04,70-O,F,1491.545,1492.22,g_218;em_12_215560;n_3214800-n_3214803;p_309;#=es_1_2351612;[0]=ew_0_1168694,es_1_2351612,clean oh,'klin,1491.755,1492.125,klin,clean,clean,1491.755,1492.125,klin,i,1491.905,1492.085,1491.995,361,1573,2824,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,387,70-O-f04-blib.trs,70-O-f04,70-O,F,1492.22,1493.656,g_218;em_12_215786;n_3214803-n_3214811;p_309;#=es_1_2351616;[0]=ew_0_1169191,es_1_2351616,be clean we,'klin,1493.01,1493.25,klin,clean,clean,1493.01,1493.25,klin,i,1493.11,1493.21,1493.16,356,1517,2567,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,388,70-O-f04-blib.trs,70-O-f04,70-O,F,1529.756,1531.748,g_218;em_12_215943;n_3214958-n_3214964;p_309;#=es_1_2359144;[0]=ew_0_1168527,es_1_2359144,no obscene language,'sin,1530.466,1530.806,@bsin,obscene,obscene,1530.296,1530.806,@bsin,i,1530.596,1530.756,1530.676,354,1567,2913,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,389,70-O-f04-blib.trs,70-O-f04,70-O,F,1647.146,1649.638,g_218;em_12_214713;n_3215461-n_3215470;p_309;#=es_1_2351620;[0]=ew_0_1169844,es_1_2351620,to clean and,'klin,1648.146,1648.496,klin,clean,clean,1648.146,1648.496,klin,i,1648.316,1648.446,1648.381,356,1357,2589,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,390,70-O-f04-blib.trs,70-O-f04,70-O,F,1726.43,1728.105,g_218;em_12_214702;n_3215795-n_3215802;p_309;#=es_1_2362298;[0]=ew_0_1168842,es_1_2362298,"wouldn't speak, you",'spik,1726.95,1727.34,spik,speak,"speak,",1726.95,1727.34,spik,i,1727.21,1727.31,1727.26,385,1418,2757,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,391,70-O-f04-blib.trs,70-O-f04,70-O,F,1803,1806.095,g_218;em_12_215457;n_3216139-n_3216149;p_309;#=es_1_2362433;[0]=ew_0_1170940,es_1_2362433,Cameron Street and,'strit,1805.33,1805.73,strit,street,Street,1805.33,1805.73,strit,i,1805.58,1805.7,1805.64,401,1486,2651,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,392,70-O-f04-blib.trs,70-O-f04,70-O,F,1818.153,1822.24,g_218;em_12_215586;n_3216194-n_3216213;p_309;#=es_1_2360199;[0]=ew_0_1167684,es_1_2360199,the peace out,'pis,1819.373,1819.703,pis,peace,peace,1819.373,1819.703,pis,i,1819.433,1819.533,1819.483,1773,2714,2796,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,393,70-O-f04-blib.trs,70-O-f04,70-O,F,1922.483,1924.395,g_218;em_12_215873;n_3216617-n_3216623;p_309;#=es_1_2353973;[0]=ew_0_1168462,es_1_2353973,about fourteen,'tin,1923.883,1924.343,f$tin,fourteen,fourteen,1923.623,1924.343,f$tin,i,1924.013,1924.163,1924.088,360,1457,2851,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,394,70-O-f04-blib.trs,70-O-f04,70-O,F,1970.704,1974.376,g_218;em_12_215108;n_3216792-n_3216804;p_309;#=es_1_2353968;[0]=ew_0_1167972,es_1_2353968,not fourteen yet,'tin,1973.414,1973.794,f$tin,fourteen,fourteen,1973.214,1973.794,f$tin,i,1973.594,1973.724,1973.659,379,1439,2823,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,395,70-O-f04-blib.trs,70-O-f04,70-O,F,1993.136,1996.306,g_218;em_12_215244;n_3216884-n_3216899;p_309;#=es_1_2356725;[0]=ew_0_1166872,es_1_2356725,'I keep the,'kip,1994.156,1994.416,kip,keep,keep,1994.156,1994.416,kip,i,1994.266,1994.386,1994.326,307,1583,2661,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,396,70-O-f04-blib.trs,70-O-f04,70-O,F,2027.185,2028.621,g_218;em_12_215267;n_3217033-n_3217037;p_309;#=es_1_2360320;[0]=ew_0_1171201,es_1_2360320,out please yourself','pliz,2027.285,2027.685,pliz,please,please,2027.285,2027.685,pliz,i,2027.415,2027.625,2027.52,317,1660,2847,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,397,70-O-f04-blib.trs,70-O-f04,70-O,F,2050.696,2053.592,g_218;em_12_214884;n_3217129-n_3217140;p_309;#=es_1_2348532;[0]=ew_0_1172689,es_1_2348532,father agreed but,'grid,2052.946,2053.356,@grid,agreed,agreed,2052.856,2053.356,@grid,i,2053.066,2053.296,2053.181,329,1464,2913,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,398,70-O-f04-blib.trs,70-O-f04,70-O,F,2096.261,2098.036,g_218;em_12_215752;n_3217316-n_3217322;p_309;#=es_1_2353649;[0]=ew_0_1167462,es_1_2353649,my feet all,'fit,2096.501,2096.741,fit,feet,feet,2096.501,2096.741,fit,i,2096.611,2096.711,2096.661,305,1661,2669,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,399,70-O-f04-blib.trs,70-O-f04,70-O,F,2103.336,2106.409,g_218;em_12_215676;n_3217343-n_3217359;p_309;#=es_1_2353652;[0]=ew_0_1173066,es_1_2353652,my feet and,'fit,2105.986,2106.276,fit,feet,feet,2105.986,2106.276,fit,i,2106.096,2106.216,2106.156,331,1625,2694,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,400,70-O-f04-blib.trs,70-O-f04,70-O,F,2177.472,2181.464,g_218;em_12_214604;n_3217629-n_3217646;p_309;#=es_1_2356736;[0]=ew_0_1166056,es_1_2356736,"she keeps boarders,'",'kips,2179.002,2179.362,kips,keeps,keeps,2179.002,2179.362,kips,i,2179.092,2179.212,2179.152,189,1453,2786,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,401,70-O-f04-blib.trs,70-O-f04,70-O,F,2201.393,2202.896,g_218;em_12_215776;n_3217728-n_3217735;p_309;#=es_1_2356956;[0]=ew_0_1167131,es_1_2356956,to leave it','liv,2202.083,2202.383,liv,leave,leave,2202.083,2202.383,liv,i,2202.133,2202.333,2202.233,259,1590,2837,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,402,70-O-f04-blib.trs,70-O-f04,70-O,F,2249.137,2251.39,g_218;em_12_215998;n_3217929-n_3217937;p_309;#=es_1_2362428;[0]=ew_0_1168083,es_1_2362428,Nansen Street,'strit,2250.787,2251.197,strit,street,Street,2250.787,2251.197,strit,i,2251.077,2251.167,2251.122,338,1623,2606,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,403,70-O-f04-blib.trs,70-O-f04,70-O,F,2408.844,2412.855,g_218;em_12_216071;n_3218573-n_3218589;p_309;#=es_1_2361445;[0]=ew_0_1168525,es_1_2361445,"you seen Cathy?',",'sin,2409.534,2409.954,sin,seen,seen,2409.534,2409.954,sin,i,2409.684,2409.854,2409.769,290,1535,2799,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,404,70-O-f04-blib.trs,70-O-f04,70-O,F,2408.844,2412.855,g_218;em_12_216071;n_3218573-n_3218589;p_309;#=es_1_2361448;[0]=ew_0_1169625,es_1_2361448,haven't seen her.','sin,2411.464,2411.784,sin,seen,seen,2411.464,2411.784,sin,i,2411.624,2411.754,2411.689,343,1547,2683,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,405,70-O-f04-blib.trs,70-O-f04,70-O,F,2483.605,2486.56,g_218;em_12_214941;n_3218866-n_3218875;p_309;#=es_1_2358632;[0]=ew_0_1170636,es_1_2358632,eh nineteen or,'tin,2484.605,2484.885,n2ntin,nineteen,nineteen,2484.145,2484.885,n2ntin,i,2484.735,2484.855,2484.795,388,1540,2666,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,406,70-O-m03-edia.trs,70-O-m03,70-O,M,54.204,59.487,g_231;em_12_232897;n_3522460-n_3522475;p_41;#=es_1_2630648;[0]=ew_0_1260227,es_1_2630648,you keep away,'kip,55.484,55.654,kip,keep,keep,55.484,55.654,kip,i,55.524,55.614,55.569,263,1996,2343,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,407,70-O-m03-edia.trs,70-O-m03,70-O,M,62.853,65.416,g_231;em_12_231659;n_3522490-n_3522505;p_41;#=es_1_2631672;[0]=ew_0_1259583,es_1_2631672,don't need to,'nid,63.453,63.653,nid,need,need,63.453,63.653,nid,i,63.483,63.623,63.553,328,2099,2442,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,408,70-O-m03-edia.trs,70-O-m03,70-O,M,62.853,65.416,g_231;em_12_231659;n_3522490-n_3522505;p_41;#=es_1_2630627;[0]=ew_0_1255741,es_1_2630627,can keep away,'kip,64.593,64.813,kip,keep,keep,64.593,64.813,kip,i,64.653,64.763,64.708,269,2161,2352,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,409,70-O-m03-edia.trs,70-O-m03,70-O,M,97.972,101.19,g_231;em_12_232571;n_3522627-n_3522640;p_41;#=es_1_2634848;[0]=ew_0_1257522,es_1_2634848,was steam used,'stim,99.192,99.592,stim,steam,steam,99.192,99.592,stim,i,99.432,99.562,99.497,247,1975,2306,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,410,70-O-m03-edia.trs,70-O-m03,70-O,M,104.807,108.166,g_231;em_12_232853;n_3522653-n_3522660;p_41;#=es_1_2627544;[0]=ew_0_1255395,es_1_2627544,You each put,'iJ,105.467,105.747,iJ,each,each,105.467,105.747,iJ,i,105.467,105.607,105.537,250,2053,2348,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,411,70-O-m03-edia.trs,70-O-m03,70-O,M,509.373,513.241,g_231;em_12_232378;n_3524082-n_3524092;p_41;#=es_1_2633168;[0]=ew_0_1256980,es_1_2633168,elderly people couldnae,'pip,511.363,511.623,pipP,people,people,511.363,511.683,pipP,i,511.453,511.583,511.518,212,1669,2129,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,412,70-O-m03-edia.trs,70-O-m03,70-O,M,518.252,523.247,g_231;em_12_232147;n_3524109-n_3524121;p_41;#=es_1_2633184;[0]=ew_0_1258141,es_1_2633184,eight people they,'pip,520.082,520.322,pipP,people,people,520.082,520.352,pipP,i,520.112,520.252,520.182,251,1949,2546,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,413,70-O-m03-edia.trs,70-O-m03,70-O,M,518.252,523.247,g_231;em_12_232147;n_3524109-n_3524121;p_41;#=es_1_2633188;[0]=ew_0_1259567,es_1_2633188,twelve people.,'pip,522.672,522.912,pipP,people,people.,522.672,522.942,pipP,i,522.722,522.832,522.777,295,1916,2215,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,415,70-O-m03-edia.trs,70-O-m03,70-O,M,674.989,675.984,g_231;em_12_232594;n_3524667-n_3524671;p_41;#=es_1_2628042;[0]=ew_0_1257724,es_1_2628042,feed yourself.,'fid,675.099,675.389,fid,feed,feed,675.099,675.389,fid,i,675.229,675.329,675.279,319,2122,2549,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,416,70-O-m03-edia.trs,70-O-m03,70-O,M,842.448,847.926,g_231;em_12_232863;n_3525246-n_3525265;p_41;#=es_1_2633160;[0]=ew_0_1255788,es_1_2633160,where people the,'pip,843.778,843.868,pipP,people,people,843.778,843.898,pipP,i,843.808,843.838,843.823,370,1256,2268,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,417,70-O-m03-edia.trs,70-O-m03,70-O,M,842.448,847.926,g_231;em_12_232863;n_3525246-n_3525265;p_41;#=es_1_2633180;[0]=ew_0_1257538,es_1_2633180,p~ people sit,'pip,844.408,844.798,pipP,people,people,844.408,844.998,pipP,i,844.478,844.698,844.588,272,1953,2464,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,418,70-O-m03-edia.trs,70-O-m03,70-O,M,874.46,879.053,g_231;em_12_231820;n_3525361-n_3525378;p_41;#=es_1_2628399;[0]=ew_0_1258779,es_1_2628399,was fourteen and,'tin,876.32,876.73,f$tin,fourteen,fourteen,876.06,876.73,f$tin,i,876.49,876.63,876.56,277,2248,2520,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,419,70-O-m03-edia.trs,70-O-m03,70-O,M,901.164,905.031,g_231;em_12_232103;n_3525471-n_3525485;p_41;#=es_1_2634522;[0]=ew_0_1260025,es_1_2634522,and sleep and,'slip,902.924,903.364,slip,sleep,sleep,902.924,903.364,slip,i,903.154,903.314,903.234,241,2047,2463,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,420,70-O-m03-edia.trs,70-O-m03,70-O,M,909.814,915.039,g_231;em_12_232493;n_3525503-n_3525521;p_41;#=es_1_2630645;[0]=ew_0_1259983,es_1_2630645,tae keep the,'kip,910.934,911.094,kip,keep,keep,910.934,911.094,kip,i,910.974,911.064,911.019,261,2029,2510,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,421,70-O-m03-edia.trs,70-O-m03,70-O,M,1341.155,1344.492,g_231;em_12_231830;n_3526893-n_3526906;p_41;#=es_1_2633616;[0]=ew_0_1256365,es_1_2633616,and Queen. Less,'kwin,1343.975,1344.405,kwin,queen,Queen.,1343.975,1344.405,kwin,i,1344.095,1344.305,1344.2,309,2025,2277,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,422,70-O-m03-edia.trs,70-O-m03,70-O,M,1373.754,1380.638,g_231;em_12_232777;n_3527006-n_3527024;p_41;#=es_1_2630633;[0]=ew_0_1257556,es_1_2630633,tae keep th~,'kip,1374.434,1374.694,kip,keep,keep,1374.434,1374.694,kip,i,1374.494,1374.664,1374.579,289,2181,2495,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,423,70-O-m03-edia.trs,70-O-m03,70-O,M,1505.327,1509.55,g_231;em_12_232286;n_3527477-n_3527492;p_41;#=es_1_2633176;[0]=ew_0_1257353,es_1_2633176,to people all,'pip,1508.337,1508.537,pipP,people,people,1508.337,1508.627,pipP,i,1508.377,1508.487,1508.432,252,2007,2221,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,424,70-O-m03-edia.trs,70-O-m03,70-O,M,1526.217,1531.426,g_231;em_12_232691;n_3527559-n_3527579;p_41;#=es_1_2630642;[0]=ew_0_1258431,es_1_2630642,couldn't keep it,'kip,1530.817,1530.997,kip,keep,keep,1530.817,1530.997,kip,i,1530.847,1530.897,1530.872,252,2127,2411,
_^'.*i[^rl].*$_NOT_^(the)|(he)|(she)|(we)|(be)|(me)|(tae)$_^i$,425,70-O-m03-edia.trs,70-O-m03,70-O,M,1547.539,1549.274,g_231;em_12_231770;n_3527628-n_3527636;p_41;#=es_1_2634216;[0]=ew_0_1257905,es_1_2634216,I seen her,'sin,1547.819,1548.059,sin,seen,seen,1547.819,1548.059,sin,i,1547.959,1548.029,1547.994,245,2008,2439,
