SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,778,70-O-f01-labo.trs,70-O-f01,70-O,F,453.02,456.321,g_252;em_12_254594;n_3928832-n_3928841;p_33;#=es_1_2969469;[0]=ew_0_1379643,es_1_2969469,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1379643,often. Not very,'nQt,455.12,455.38,nQt,not,Not,455.12,455.38,nQt,Q,455.22,455.35,455.285,478,1170,2679,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,779,70-O-f01-labo.trs,70-O-f01,70-O,F,499.223,500.653,g_252;em_12_254652;n_3929007-n_3929011;p_33;#=es_1_2969541;[0]=ew_0_1379377,es_1_2969541,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1379377,five o'clock,'klQk,499.783,500.363,@klQk,o'clock,o'clock,499.723,500.363,@klQk,Q,499.983,500.123,500.053,518,1308,2325,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,780,70-O-f01-labo.trs,70-O-f01,70-O,F,521.603,524.125,g_252;em_12_254315;n_3929083-n_3929090;p_33;#=es_1_2969556;[0]=ew_0_1382119,es_1_2969556,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1382119,"nine o'clock, til",'klQk,522.323,522.823,@klQk,o'clock,"o'clock,",522.183,522.823,@klQk,Q,522.633,522.663,522.648,537,903,2725,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,781,70-O-f01-labo.trs,70-O-f01,70-O,F,538.351,541.186,g_252;em_12_254268;n_3929139-n_3929149;p_33;#=es_1_2969551;[0]=ew_0_1381528,es_1_2969551,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381528,two o'clock. Fae,'klQk,539.561,540.061,@klQk,o'clock,o'clock.,539.471,540.061,@klQk,Q,539.761,539.881,539.821,451,801,3371,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,782,70-O-f01-labo.trs,70-O-f01,70-O,F,554.47,560.632,g_252;em_12_254627;n_3929203-n_3929222;p_33;#=es_1_2970885;[0]=ew_0_1378116,es_1_2970885,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378116,chip shop and,'SQp,559.71,560.02,SQp,shop,shop,559.71,560.02,SQp,Q,559.81,559.97,559.89,434,1022,3079,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,783,70-O-f01-labo.trs,70-O-f01,70-O,F,682.628,688.039,g_252;em_12_254561;n_3929667-n_3929683;p_33;#=es_1_2970888;[0]=ew_0_1380068,es_1_2970888,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1380068,fish shop.,'SQp,687.518,687.928,SQp,shop,shop.,687.518,687.928,SQp,Q,687.638,687.828,687.733,479,997,2703,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,784,70-O-f01-labo.trs,70-O-f01,70-O,F,711.514,713.8,g_252;em_12_254614;n_3929764-n_3929773;p_33;#=es_1_2973625;[0]=ew_0_1381787,es_1_2973625,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381787,no wanting one.,'wQn,713.304,713.434,wQntIN,wanting,wanting,713.304,713.524,wQntIN,Q,713.374,713.404,713.389,396,1599,3372,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,785,70-O-f01-labo.trs,70-O-f01,70-O,F,789.728,794.259,g_252;em_12_254678;n_3930046-n_3930061;p_33;#=es_1_2969454;[0]=ew_0_1378670,es_1_2969454,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378670,but not very,'nQt,793.238,793.418,nQt,not,not,793.238,793.418,nQt,Q,793.308,793.388,793.348,526,1548,2603,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,786,70-O-f01-labo.trs,70-O-f01,70-O,F,877.417,879.327,g_252;em_12_254750;n_3930347-n_3930352;p_33;#=es_1_2969475;[0]=ew_0_1381460,es_1_2969475,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381460,"would not. Oh,",'nQt,877.787,877.907,nQt,not,not.,877.787,877.907,nQt,Q,877.847,877.877,877.862,399,1879,3239,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,787,70-O-f01-labo.trs,70-O-f01,70-O,F,902.664,905.301,g_252;em_12_254562;n_3930435-n_3930448;p_33;#=es_1_2968784;[0]=ew_0_1378390,es_1_2968784,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378390,as long as,'lQN,902.904,903.124,lQN,long,long,902.904,903.124,lQN,Q,903.064,903.094,903.079,434,1319,2648,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,788,70-O-f01-labo.trs,70-O-f01,70-O,F,936.339,939.602,g_252;em_12_254540;n_3930570-n_3930581;p_33;#=es_1_2970734;[0]=ew_0_1378422,es_1_2970734,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378422,of Scotland.,'skQt,938.719,939.059,skQtl@nd,scotland,Scotland.,938.719,939.329,skQtl@nd,Q,938.909,939.029,938.969,477,1339,2317,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,789,70-O-f01-labo.trs,70-O-f01,70-O,F,1007.061,1011.15,g_252;em_12_254722;n_3930799-n_3930814;p_33;#=es_1_2969472;[0]=ew_0_1380609,es_1_2969472,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1380609,Not the,'nQt,1007.151,1007.491,nQt,not,Not,1007.151,1007.491,nQt,Q,1007.291,1007.461,1007.376,729,1321,2680,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,790,70-O-f01-labo.trs,70-O-f01,70-O,F,1007.061,1011.15,g_252;em_12_254722;n_3930799-n_3930814;p_33;#=es_1_2969448;[0]=ew_0_1378319,es_1_2969448,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378319,"no, not the",'nQt,1009.301,1009.551,nQt,not,not,1009.301,1009.551,nQt,Q,1009.381,1009.521,1009.451,525,1549,2249,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,791,70-O-f01-labo.trs,70-O-f01,70-O,F,1017.635,1018.855,g_252;em_12_254221;n_3930837-n_3930842;p_33;#=es_1_2971492;[0]=ew_0_1380759,es_1_2971492,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1380759,Very strong here.,'strQN,1017.985,1018.455,strQN,strong,strong,1017.985,1018.455,strQN,Q,1018.245,1018.285,1018.265,437,1174,2856,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,792,70-O-f01-labo.trs,70-O-f01,70-O,F,1258.767,1261.996,g_252;em_12_254657;n_3931704-n_3931712;p_33;#=es_1_2974590;[0]=ew_0_1378733,es_1_2974590,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1378733,"and, what they",'wQt,1258.977,1259.167,wQt,what,what,1258.977,1259.167,wQt,Q,1259.017,1259.137,1259.077,551,1150,3034,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,793,70-O-f01-labo.trs,70-O-f01,70-O,F,1265.304,1266.68,g_252;em_12_254625;n_3931728-n_3931733;p_33;#=es_1_2965446;[0]=ew_0_1379765,es_1_2965446,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1379765,Cops and,'kQps,1265.334,1265.674,kQps,cops,Cops,1265.334,1265.674,kQps,Q,1265.444,1265.544,1265.494,546,986,2949,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,794,70-O-f01-labo.trs,70-O-f01,70-O,F,1280.785,1283.695,g_252;em_12_254800;n_3931775-n_3931782;p_33;#=es_1_2964794;[0]=ew_0_1382229,es_1_2964794,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1382229,wee Bob Babbity,'bQb,1281.725,1282.065,bQb,bob,Bob,1281.725,1282.065,bQb,Q,1281.855,1281.955,1281.905,539,1504,2186,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,795,70-O-f01-labo.trs,70-O-f01,70-O,F,1287.568,1289.329,g_252;em_12_254392;n_3931791-n_3931796;p_33;#=es_1_2974647;[0]=ew_0_1381212,es_1_2974647,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381212,"Oh, what else.",'wQt,1288.078,1288.358,wQt,what,what,1288.078,1288.358,wQt,Q,1288.118,1288.158,1288.138,493,1549,2525,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,796,70-O-f01-labo.trs,70-O-f01,70-O,F,1312.101,1314.413,g_252;em_12_254377;n_3931870-n_3931876;p_33;#=es_1_2967715;[0]=ew_0_1381692,es_1_2967715,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381692,played hopscotch.,'hQp,1313.431,1313.651,hQpskQJ,hopscotch,hopscotch.,1313.431,1314.181,hQpskQJ,Q,1313.471,1313.591,1313.531,470,1017,2575,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,797,70-O-f01-labo.trs,70-O-f01,70-O,F,1413.245,1414.431,g_252;em_12_254217;n_3932302-n_3932306;p_33;#=es_1_2967735;[0]=ew_0_1381919,es_1_2967735,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1381919,"hospitals, and",'hQs,1413.265,1413.515,hQspItPz,hospitals,"hospitals,",1413.265,1414.035,hQspItPz,Q,1413.295,1413.385,1413.34,658,1254,2575,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,798,70-O-f01-labo.trs,70-O-f01,70-O,F,1446.144,1447.211,g_252;em_12_254534;n_3932422-n_3932429;p_33;#=es_1_2974611;[0]=ew_0_1379669,es_1_2974611,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1379669,"Eh, what do",'wQt,1446.474,1446.604,wQt,what,what,1446.474,1446.604,wQt,Q,1446.544,1446.574,1446.559,435,1533,2479,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,799,70-O-f01-labo.trs,70-O-f01,70-O,F,1494.765,1498.614,g_252;em_12_254296;n_3932577-n_3932586;p_33;#=es_1_2965366;[0]=ew_0_1380137,es_1_2965366,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=252#ew_0_1380137,harness cloth.,'klQT,1497.525,1498.125,klQT,cloth,cloth.,1497.525,1498.125,klQT,Q,1497.765,1497.815,1497.79,559,1110,3079,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,800,70-O-f03-blib.trs,70-O-f03,70-O,F,38.386,40.582,g_102;em_12_97845;n_783104-n_783114;p_35;#=es_1_868102;[0]=ew_0_589652,es_1_868102,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589652,"eh,   what do",'wQt,38.406,38.496,wQt,what, what,38.406,38.496,wQt,Q,38.436,38.466,38.451,506,1706,2632,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,801,70-O-f03-blib.trs,70-O-f03,70-O,F,43.586,49.261,g_102;em_12_98981;n_783116-n_783137;p_35;#=es_1_159798;[0]=ew_0_590181,es_1_159798,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_590181,a concert and,'kQn,46.206,46.556,kQns@t,concert,concert,46.206,46.886,kQns@t,Q,46.306,46.476,46.391,633,1292,2748,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,802,70-O-f03-blib.trs,70-O-f03,70-O,F,82.105,83.906,g_102;em_12_98952;n_783262-n_783268;p_35;#=es_1_491947;[0]=ew_0_587748,es_1_491947,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_587748, But not my,'nQt,82.355,82.835,nQt,not,not,82.355,82.835,nQt,Q,82.445,82.735,82.59,832,1743,2662,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,803,70-O-f03-blib.trs,70-O-f03,70-O,F,147.968,149.668,g_102;em_12_97762;n_783493-n_783501;p_35;#=es_1_491992;[0]=ew_0_592355,es_1_491992,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592355, Not when,'nQt,148.258,148.568,nQt,not, Not,148.258,148.568,nQt,Q,148.308,148.538,148.423,659,1531,2215,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,804,70-O-f03-blib.trs,70-O-f03,70-O,F,240.02,241.153,g_102;em_12_98274;n_783852-n_783858;p_35;#=es_1_96310;[0]=ew_0_589892,es_1_96310,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589892, because it,'kQz,240.21,240.5,bIkQz,because, because,240.11,240.5,bIkQz,Q,240.31,240.41,240.36,518,1573,2596,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,805,70-O-f03-blib.trs,70-O-f03,70-O,F,259.667,262.783,g_102;em_12_97835;n_783919-n_783932;p_35;#=es_1_96325;[0]=ew_0_592434,es_1_96325,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592434, Because we,'kQz,259.747,259.837,bIkQz,because, Because,259.687,259.837,bIkQz,Q,259.777,259.807,259.792,288,1661,2584,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,806,70-O-f03-blib.trs,70-O-f03,70-O,F,288.692,291.649,g_102;em_12_97724;n_784046-n_784062;p_35;#=es_1_427166;[0]=ew_0_593316,es_1_427166,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_593316,a lot of,'lQt,289.682,290.022,lQt,lot,lot,289.682,290.022,lQt,Q,289.802,289.942,289.872,429,1483,2803,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,807,70-O-f03-blib.trs,70-O-f03,70-O,F,307.228,308.258,g_102;em_12_98588;n_784129-n_784133;p_35;#=es_1_491971;[0]=ew_0_590013,es_1_491971,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_590013," No, not   for",'nQt,307.708,308.218,nQt,not,not ,307.708,308.218,nQt,Q,307.738,307.988,307.863,566,1360,2709,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,808,70-O-f03-blib.trs,70-O-f03,70-O,F,317.038,319.711,g_102;em_12_98209;n_784164-n_784172;p_35;#=es_1_868057;[0]=ew_0_588219,es_1_868057,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_588219,bother what you ,'wQt,318.898,319.148,wQt,what,what,318.898,319.148,wQt,Q,318.958,319.118,319.038,458,1786,2195,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,809,70-O-f03-blib.trs,70-O-f03,70-O,F,342.703,344.227,g_102;em_12_98422;n_784256-n_784264;p_35;#=es_1_868093;[0]=ew_0_589372,es_1_868093,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589372,know what he,'wQt,343.403,343.603,wQt,what,what,343.403,343.603,wQt,Q,343.463,343.513,343.488,560,1676,2567,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,810,70-O-f03-blib.trs,70-O-f03,70-O,F,409.98,412.104,g_102;em_12_97884;n_784535-n_784546;p_35;#=es_1_423495;[0]=ew_0_591902,es_1_423495,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_591902,very long in,'lQN,411.24,411.55,lQN,long,long,411.24,411.55,lQN,Q,411.33,411.48,411.405,622,1099,3139,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,811,70-O-f03-blib.trs,70-O-f03,70-O,F,412.727,414.846,g_102;em_12_98486;n_784549-n_784559;p_35;#=es_1_96315;[0]=ew_0_590300,es_1_96315,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_590300, Because he,'kQz,412.837,413.037,bIkQz,because, Because,412.777,413.037,bIkQz,Q,412.907,412.977,412.942,498,1640,2460,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,812,70-O-f03-blib.trs,70-O-f03,70-O,F,452.177,455.471,g_102;em_12_98183;n_784681-n_784695;p_35;#=es_1_868180;[0]=ew_0_592829,es_1_868180,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592829,know what that,'wQt,454.627,454.817,wQt,what,what,454.627,454.817,wQt,Q,454.697,454.787,454.742,527,1784,2769,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,813,70-O-f03-blib.trs,70-O-f03,70-O,F,461.003,462.491,g_102;em_12_97856;n_784719-n_784725;p_35;#=es_1_427145;[0]=ew_0_588294,es_1_427145,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_588294,a lot. ,'lQt,461.973,462.323,lQt,lot,lot. ,461.973,462.323,lQt,Q,462.053,462.293,462.173,518,946,2786,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,814,70-O-f03-blib.trs,70-O-f03,70-O,F,484.025,486.743,g_102;em_12_98864;n_784797-n_784807;p_35;#=es_1_491959;[0]=ew_0_589827,es_1_491959,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589827," No, not 'til",'nQt,484.315,484.875,nQt,not,not,484.315,484.875,nQt,Q,484.515,484.845,484.68,756,1612,2585,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,815,70-O-f03-blib.trs,70-O-f03,70-O,F,524.518,525.301,g_102;em_12_98703;n_784920-n_784925;p_35;#=es_1_151794;[0]=ew_0_591393,es_1_151794,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_591393,o' clock. ,'klQk,524.888,525.228,klQk,clock,clock. ,524.888,525.228,klQk,Q,525.168,525.198,525.183,354,1064,2457,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,816,70-O-f03-blib.trs,70-O-f03,70-O,F,532.106,534.908,g_102;em_12_97920;n_784949-n_784961;p_35;#=es_1_96305;[0]=ew_0_589606,es_1_96305,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589606,busy because he'd ,'kQz,534.266,534.546,bIkQz,because,because,534.096,534.546,bIkQz,Q,534.346,534.486,534.416,640,1512,2558,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,817,70-O-f03-blib.trs,70-O-f03,70-O,F,551.494,554.32,g_102;em_12_98640;n_785011-n_785022;p_35;#=es_1_491974;[0]=ew_0_590251,es_1_491974,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_590251,I'm not really,'nQt,552.744,553.234,nQt,not,not,552.744,553.234,nQt,Q,553.024,553.184,553.104,542,826,1420,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,818,70-O-f03-blib.trs,70-O-f03,70-O,F,562.656,563.456,g_102;em_12_98625;n_785052-n_785055;p_35;#=es_1_96300;[0]=ew_0_589521,es_1_96300,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589521,time.   Because ,'kQz,562.986,563.326,bIkQz,because, Because ,562.796,563.326,bIkQz,Q,563.176,563.236,563.206,533,1625,2726,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,819,70-O-f03-blib.trs,70-O-f03,70-O,F,572.564,573.817,g_102;em_12_98562;n_785093-n_785098;p_35;#=es_1_491956;[0]=ew_0_588453,es_1_491956,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_588453," No, not clubs. ",'nQt,572.804,573.104,nQt,not,not,572.804,573.104,nQt,Q,572.864,573.034,572.949,665,1619,2743,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,820,70-O-f03-blib.trs,70-O-f03,70-O,F,573.817,576.045,g_102;em_12_98856;n_785098-n_785107;p_35;#=es_1_273610;[0]=ew_0_589624,es_1_273610,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589624,he's gone intae,'gQn,574.947,575.137,gQn,gone,gone,574.947,575.137,gQn,Q,575.047,575.077,575.062,453,869,2095,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,821,70-O-f03-blib.trs,70-O-f03,70-O,F,576.045,580.867,g_102;em_12_99077;n_785107-n_785129;p_35;#=es_1_190084;[0]=ew_0_592300,es_1_190084,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592300,a dog. You,'dQg,580.055,580.395,dQg,dog,dog.,580.055,580.395,dQg,Q,580.115,580.365,580.24,576,1184,2594,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,822,70-O-f03-blib.trs,70-O-f03,70-O,F,582.484,584.847,g_102;em_12_97870;n_785134-n_785144;p_35;#=es_1_190069;[0]=ew_0_587944,es_1_190069,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_587944,the dog but ,'dQg,584.394,584.584,dQg,dog,dog,584.394,584.584,dQg,Q,584.454,584.554,584.504,487,1862,2711,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,823,70-O-f03-blib.trs,70-O-f03,70-O,F,584.847,587.235,g_102;em_12_98875;n_785144-n_785151;p_35;#=es_1_190081;[0]=ew_0_591227,es_1_190081,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_591227,the dog yet. ,'dQg,586.347,586.667,dQg,dog,dog,586.347,586.667,dQg,Q,586.377,586.587,586.482,603,1667,2434,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,824,70-O-f03-blib.trs,70-O-f03,70-O,F,596.34,597.743,g_102;em_12_98867;n_785181-n_785187;p_35;#=es_1_496888;[0]=ew_0_589404,es_1_496888,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589404,an odd drink. ,'Qd,596.84,597.01,Qd,odd,odd,596.84,597.01,Qd,Q,596.84,596.95,596.895,593,1642,2702,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,825,70-O-f03-blib.trs,70-O-f03,70-O,F,623.821,628.36,g_102;em_12_98572;n_785295-n_785308;p_35;#=es_1_496892;[0]=ew_0_593143,es_1_496892,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_593143,and odd game,'Qd,626.141,626.351,Qd,odd,odd,626.141,626.351,Qd,Q,626.141,626.311,626.226,473,1536,2605,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,826,70-O-f03-blib.trs,70-O-f03,70-O,F,628.828,630.196,g_102;em_12_98103;n_785311-n_785315;p_35;#=es_1_496890;[0]=ew_0_592296,es_1_496890,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592296, Very odd. ,'Qd,629.578,629.988,Qd,odd,odd. ,629.578,629.988,Qd,Q,629.578,629.868,629.723,453,1042,2574,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,827,70-O-f03-blib.trs,70-O-f03,70-O,F,636.836,639.11,g_102;em_12_99065;n_785344-n_785351;p_35;#=es_1_491986;[0]=ew_0_592179,es_1_491986,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_592179," No, not that",'nQt,637.886,638.126,nQt,not,not,637.886,638.126,nQt,Q,637.946,638.096,638.021,633,1670,2729,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,828,70-O-f03-blib.trs,70-O-f03,70-O,F,728.156,731.517,g_102;em_12_97880;n_785641-n_785651;p_35;#=es_1_868105;[0]=ew_0_589904,es_1_868105,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589904,o what they,'wQt,729.836,729.996,wQt,what,what,729.836,729.996,wQt,Q,729.896,729.966,729.931,520,1765,2657,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,829,70-O-f03-blib.trs,70-O-f03,70-O,F,761.623,767.157,g_102;em_12_98911;n_785740-n_785763;p_35;#=es_1_518355;[0]=ew_0_588037,es_1_518355,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_588037,it onto your,'Qn,762.313,762.453,Qntu,onto,onto,762.313,762.553,Qntu,Q,762.313,762.393,762.353,558,1424,2661,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,830,70-O-f03-blib.trs,70-O-f03,70-O,F,788.61,790.563,g_102;em_12_98578;n_785839-n_785849;p_35;#=es_1_781002;[0]=ew_0_591844,es_1_781002,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_591844,the top of,'tQp,789.51,789.8,tQp,top,top,789.51,789.8,tQp,Q,789.59,789.72,789.655,494,1533,2526,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,831,70-O-f03-blib.trs,70-O-f03,70-O,F,874.228,875.994,g_102;em_12_98163;n_786154-n_786162;p_35;#=es_1_190075;[0]=ew_0_589407,es_1_190075,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_589407,a dog. ,'dQg,875.498,875.618,dQg,dog,dog. ,875.498,875.618,dQg,Q,875.558,875.588,875.573,424,1994,2774,
_^'.*Q[^rl].*$_NOT_^(was)|(from)|(of)|(got)|(on)$_^Q$,832,70-O-f03-blib.trs,70-O-f03,70-O,F,894.043,897.324,g_102;em_12_98086;n_786227-n_786241;p_35;#=es_1_427151;[0]=ew_0_590249,es_1_427151,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=102#ew_0_590249,awful lot of,'lQt,895.623,895.753,lQt,lot,lot,895.623,895.753,lQt,Q,895.693,895.723,895.708,452,1036,2440,
